@id,@lon,@lat,name
6352077546,22.1901032,41.7359861,
6352077547,22.1900431,41.7359939,
6352077548,22.1901234,41.7359610,
6352077549,22.1901834,41.7359533,
6352077550,22.1901879,41.7359730,
6352077551,22.1901279,41.7359807,
6352077552,22.1903017,41.7359336,
6352077553,22.1903617,41.7359259,
6352077554,22.1903662,41.7359456,
6352077555,22.1903062,41.7359533,
6352077556,22.1903868,41.7359244,
6352077557,22.1904477,41.7359253,
6352077558,22.1904472,41.7359453,
6352077559,22.1903863,41.7359444,
6352077560,22.1904618,41.7359228,
6352077561,22.1905227,41.7359237,
6352077562,22.1905222,41.7359437,
6352077563,22.1904613,41.7359428,
6352077565,22.1905316,41.7359205,
6352077566,22.1905924,41.7359213,
6352077567,22.1905919,41.7359413,
6352077568,22.1905310,41.7359404,
6352077569,22.1906091,41.7359202,
6352077570,22.1906687,41.7359292,
6352077571,22.1906635,41.7359487,
6352077572,22.1906038,41.7359397,
6352077573,22.1906782,41.7359309,
6352077574,22.1907379,41.7359399,
6352077575,22.1907326,41.7359594,
6352077576,22.1906730,41.7359505,
6352077577,22.1907464,41.7359436,
6352077578,22.1908061,41.7359526,
6352077579,22.1908008,41.7359722,
6352077580,22.1907411,41.7359632,
6352077581,22.1908166,41.7359571,
6352077582,22.1908763,41.7359661,
6352077583,22.1908710,41.7359857,
6352077584,22.1908113,41.7359767,
6352077685,22.1908920,41.7359691,
6352077686,22.1909468,41.7359891,
6352077687,22.1909350,41.7360070,
6352077688,22.1908803,41.7359871,
6352077689,22.1909618,41.7359930,
6352077690,22.1910165,41.7360129,
6352077691,22.1910048,41.7360308,
6352077692,22.1909500,41.7360109,
6352077693,22.1910235,41.7360156,
6352077694,22.1910782,41.7360355,
6352077695,22.1910665,41.7360535,
6352077696,22.1910118,41.7360335,
6352077697,22.1910906,41.7360386,
6352077698,22.1911453,41.7360586,
6352077699,22.1911335,41.7360765,
6352077700,22.1910788,41.7360566,
6352077701,22.1911619,41.7360629,
6352077702,22.1912166,41.7360828,
6352077703,22.1912049,41.7361007,
6352077704,22.1911502,41.7360808,
6352077705,22.1912215,41.7360843,
6352077706,22.1912762,41.7361043,
6352077707,22.1912645,41.7361222,
6352077708,22.1912098,41.7361022,
6352077709,22.1912859,41.7361081,
6352077710,22.1913406,41.7361281,
6352077711,22.1913289,41.7361460,
6352077712,22.1912742,41.7361261,
6352077713,22.1914131,41.7361574,
6352077714,22.1914678,41.7361773,
6352077715,22.1914561,41.7361952,
6352077716,22.1914014,41.7361753,
6352077717,22.1914775,41.7361816,
6352077718,22.1915322,41.7362016,
6352077719,22.1915205,41.7362195,
6352077720,22.1914658,41.7361995,
6352077721,22.1915525,41.7362078,
6352077722,22.1916072,41.7362278,
6352077723,22.1915955,41.7362457,
6352077724,22.1915408,41.7362257,
6352077725,22.1916175,41.7362320,
6352077726,22.1916722,41.7362520,
6352077727,22.1916604,41.7362699,
6352077728,22.1916057,41.7362500,
6352077729,22.1916803,41.7362547,
6352077730,22.1917350,41.7362746,
6352077731,22.1917232,41.7362926,
6352077732,22.1916685,41.7362726,
6352077733,22.1917425,41.7362753,
6352077734,22.1917972,41.7362953,
6352077735,22.1917855,41.7363132,
6352077736,22.1917308,41.7362933,
6352077737,22.1918064,41.7362988,
6352077738,22.1918611,41.7363187,
6352077739,22.1918494,41.7363366,
6352077740,22.1917947,41.7363167,
6352077741,22.1918697,41.7363234,
6352077742,22.1919244,41.7363433,
6352077743,22.1919127,41.7363613,
6352077744,22.1918580,41.7363413,
6352077745,22.1922966,41.7364653,
6352077746,22.1923536,41.7364814,
6352077747,22.1923441,41.7365000,
6352077748,22.1922871,41.7364839,
6352077749,22.1923684,41.7364867,
6352077750,22.1924254,41.7365028,
6352077751,22.1924159,41.7365215,
6352077752,22.1923590,41.7365054,
6352077753,22.1924453,41.7365050,
6352077754,22.1925022,41.7365211,
6352077755,22.1924928,41.7365397,
6352077756,22.1924358,41.7365237,
6352077757,22.1925193,41.7365231,
6352077758,22.1925763,41.7365392,
6352077759,22.1925668,41.7365578,
6352077760,22.1925099,41.7365417,
6352077761,22.1925856,41.7365391,
6352077762,22.1926461,41.7365442,
6352077763,22.1926431,41.7365640,
6352077764,22.1925826,41.7365589,
6352077765,22.1927313,41.7365585,
6352077766,22.1927912,41.7365666,
6352077767,22.1927864,41.7365862,
6352077768,22.1927265,41.7365781,
6352077769,22.1928039,41.7365686,
6352077770,22.1928638,41.7365767,
6352077771,22.1928591,41.7365963,
6352077772,22.1927992,41.7365882,
6352077773,22.1928825,41.7365787,
6352077774,22.1929424,41.7365868,
6352077775,22.1929376,41.7366064,
6352077776,22.1928777,41.7365983,
6352077777,22.1929492,41.7365900,
6352077778,22.1930092,41.7365981,
6352077779,22.1930044,41.7366177,
6352077780,22.1929445,41.7366096,
6352077781,22.1930244,41.7366026,
6352077782,22.1930843,41.7366107,
6352077783,22.1930796,41.7366304,
6352077784,22.1930197,41.7366222,
6352077885,22.1930946,41.7366133,
6352077886,22.1931545,41.7366215,
6352077887,22.1931497,41.7366411,
6352077888,22.1930898,41.7366329,
6352077889,22.1931621,41.7366240,
6352077890,22.1932221,41.7366322,
6352077891,22.1932173,41.7366518,
6352077892,22.1931574,41.7366437,
6352077893,22.1932365,41.7366348,
6352077894,22.1932964,41.7366429,
6352077895,22.1932916,41.7366625,
6352077896,22.1932317,41.7366544,
6352077897,22.1933024,41.7366461,
6352077898,22.1933623,41.7366542,
6352077899,22.1933575,41.7366739,
6352077900,22.1932976,41.7366657,
6352077901,22.1933657,41.7366549,
6352077902,22.1934235,41.7366637,
6352077903,22.1934209,41.7366827,
6352077904,22.1933610,41.7366746,
6352077905,22.1941829,41.7367819,
6352077906,22.1942385,41.7368005,
6352077907,22.1942275,41.7368187,
6352077908,22.1941720,41.7368001,
6352077909,22.1942500,41.7368059,
6352077910,22.1943055,41.7368245,
6352077911,22.1942946,41.7368427,
6352077912,22.1942390,41.7368241,
6352077914,22.1943170,41.7368274,
6352077915,22.1943726,41.7368460,
6352077916,22.1943616,41.7368642,
6352077917,22.1943061,41.7368456,
6352077918,22.1943854,41.7368499,
6352077919,22.1944410,41.7368685,
6352077920,22.1944300,41.7368867,
6352077921,22.1943745,41.7368681,
6352077922,22.1944491,41.7368724,
6352077923,22.1945047,41.7368911,
6352077924,22.1944937,41.7369093,
6352077925,22.1944382,41.7368906,
6352077926,22.1945176,41.7368966,
6352077927,22.1945709,41.7369186,
6352077928,22.1945580,41.7369361,
6352077929,22.1945047,41.7369141,
6352077930,22.1945766,41.7369212,
6352077931,22.1946299,41.7369431,
6352077932,22.1946170,41.7369606,
6352077933,22.1945637,41.7369386,
6352077934,22.1946383,41.7369467,
6352077935,22.1946916,41.7369687,
6352077936,22.1946787,41.7369861,
6352077937,22.1946254,41.7369641,
6352077938,22.1946967,41.7369717,
6352077939,22.1947500,41.7369937,
6352077940,22.1947370,41.7370111,
6352077941,22.1946837,41.7369892,
6352077942,22.1947564,41.7370002,
6352077943,22.1948096,41.7370222,
6352077944,22.1947967,41.7370397,
6352077945,22.1947434,41.7370177,
6352077946,22.1948251,41.7370289,
6352077947,22.1948705,41.7370592,
6352077948,22.1948527,41.7370740,
6352077949,22.1948073,41.7370437,
6352077950,22.1948748,41.7370629,
6352077951,22.1949201,41.7370932,
6352077952,22.1949023,41.7371081,
6352077953,22.1948569,41.7370778,
6352077954,22.1949250,41.7370974,
6352077955,22.1949704,41.7371277,
6352077956,22.1949526,41.7371426,
6352077957,22.1949072,41.7371123,
6352077958,22.1949753,41.7371310,
6352077959,22.1950207,41.7371613,
6352077960,22.1950029,41.7371761,
6352077961,22.1949575,41.7371458,
6352077962,22.1950263,41.7371650,
6352077963,22.1950717,41.7371953,
6352077964,22.1950538,41.7372101,
6352077965,22.1950085,41.7371798,
6352077966,22.1950766,41.7371985,
6352077967,22.1951220,41.7372288,
6352077968,22.1951041,41.7372437,
6352077969,22.1950588,41.7372134,
6352077970,22.1951269,41.7372310,
6352077971,22.1951722,41.7372613,
6352077972,22.1951544,41.7372762,
6352077973,22.1951090,41.7372459,
6352077974,22.1955827,41.7375083,
6352077975,22.1956280,41.7375386,
6352077976,22.1956102,41.7375535,
6352077977,22.1955648,41.7375232,
6352077978,22.1956336,41.7375419,
6352077979,22.1956790,41.7375722,
6352077980,22.1956612,41.7375870,
6352077981,22.1956158,41.7375567,
6352077982,22.1956853,41.7375759,
6352077983,22.1957306,41.7376062,
6352077984,22.1957128,41.7376211,
6352078085,22.1956674,41.7375907,
6352078086,22.1957356,41.7376082,
6352078087,22.1957809,41.7376385,
6352078088,22.1957631,41.7376534,
6352078089,22.1957177,41.7376231,
6352078090,22.1957866,41.7376415,
6352078091,22.1958342,41.7376699,
6352078092,22.1958175,41.7376855,
6352078093,22.1957700,41.7376571,
6352078094,22.1958399,41.7376737,
6352078095,22.1958874,41.7377021,
6352078096,22.1958708,41.7377176,
6352078097,22.1958232,41.7376893,
6352078098,22.1958952,41.7377063,
6352078099,22.1959428,41.7377346,
6352078100,22.1959261,41.7377502,
6352078101,22.1958785,41.7377219,
6352078102,22.1959522,41.7377408,
6352078103,22.1959997,41.7377692,
6352078104,22.1959831,41.7377848,
6352078105,22.1959355,41.7377564,
6352078106,22.1960048,41.7377730,
6352078107,22.1960524,41.7378013,
6352078108,22.1960358,41.7378169,
6352078109,22.1959882,41.7377886,
6352078110,22.1960639,41.7378075,
6352078111,22.1961115,41.7378359,
6352078112,22.1960948,41.7378515,
6352078113,22.1960472,41.7378231,
6352078114,22.1961650,41.7378715,
6352078115,22.1962126,41.7378998,
6352078116,22.1961959,41.7379154,
6352078117,22.1961484,41.7378871,
6352078118,22.1962151,41.7379029,
6352078119,22.1962627,41.7379312,
6352078120,22.1962460,41.7379468,
6352078121,22.1961984,41.7379184,
6352078122,22.1962656,41.7379342,
6352078123,22.1963132,41.7379626,
6352078124,22.1962965,41.7379782,
6352078125,22.1962490,41.7379498,
6352078126,22.1963242,41.7379680,
6352078127,22.1963718,41.7379963,
6352078128,22.1963551,41.7380119,
6352078129,22.1963075,41.7379836,
6352078130,22.1963782,41.7380032,
6352078131,22.1964335,41.7380221,
6352078132,22.1964224,41.7380403,
6352078133,22.1963671,41.7380213,
6352078134,22.1964426,41.7380246,
6352078135,22.1964979,41.7380436,
6352078136,22.1964868,41.7380617,
6352078137,22.1964315,41.7380428,
6352078138,22.1965043,41.7380465,
6352078139,22.1965597,41.7380654,
6352078140,22.1965485,41.7380835,
6352078141,22.1964932,41.7380646,
6352078142,22.1965647,41.7380708,
6352078143,22.1966236,41.7380820,
6352078144,22.1966170,41.7381014,
6352078145,22.1965580,41.7380901,
6352078146,22.1966306,41.7380843,
6352078147,22.1966896,41.7380955,
6352078148,22.1966830,41.7381149,
6352078149,22.1966240,41.7381036,
6352078150,22.1967014,41.7380982,
6352078151,22.1967604,41.7381094,
6352078152,22.1967538,41.7381288,
6352078153,22.1966948,41.7381175,
6352078154,22.1967658,41.7381101,
6352078155,22.1968248,41.7381214,
6352078156,22.1968182,41.7381407,
6352078157,22.1967592,41.7381294,
6352089499,22.1972003,41.7381676,
6352089500,22.1972610,41.7381717,
6352089501,22.1972586,41.7381916,
6352089502,22.1971979,41.7381874,
6352089503,22.1972711,41.7381735,
6352089504,22.1973318,41.7381777,
6352089505,22.1973294,41.7381975,
6352089506,22.1972687,41.7381934,
6352089507,22.1973462,41.7381803,
6352089508,22.1974068,41.7381844,
6352089509,22.1974044,41.7382043,
6352089510,22.1973438,41.7382001,
6352089511,22.1974191,41.7381851,
6352089512,22.1974797,41.7381892,
6352089513,22.1974773,41.7382090,
6352089514,22.1974167,41.7382049,
6352089515,22.1974925,41.7381932,
6352089516,22.1975515,41.7381817,
6352089517,22.1975582,41.7382009,
6352089518,22.1974993,41.7382124,
6352089519,22.1975569,41.7381816,
6352089520,22.1976159,41.7381701,
6352089521,22.1976226,41.7381894,
6352089522,22.1975637,41.7382009,
6352089523,22.1976218,41.7381689,
6352089524,22.1976808,41.7381574,
6352089525,22.1976876,41.7381767,
6352089526,22.1976286,41.7381882,
6352089527,22.1976868,41.7381558,
6352089528,22.1977457,41.7381443,
6352089529,22.1977525,41.7381636,
6352089530,22.1976936,41.7381751,
6352089531,22.1977538,41.7381411,
6352089532,22.1978128,41.7381296,
6352089533,22.1978196,41.7381489,
6352089534,22.1977606,41.7381604,
6352089535,22.1978195,41.7381292,
6352089536,22.1978736,41.7381083,
6352089537,22.1978859,41.7381259,
6352089538,22.1978318,41.7381468,
6352089539,22.1978802,41.7381065,
6352089540,22.1979343,41.7380856,
6352089541,22.1979466,41.7381033,
6352089542,22.1978925,41.7381242,
6352089543,22.1979478,41.7380815,
6352089544,22.1980018,41.7380606,
6352089545,22.1980142,41.7380783,
6352089546,22.1979601,41.7380992,
6352089547,22.1980100,41.7380557,
6352089548,22.1980641,41.7380348,
6352089549,22.1980764,41.7380525,
6352089550,22.1980223,41.7380734,
6352089551,22.1980728,41.7380293,
6352089552,22.1981231,41.7380036,
6352089553,22.1981382,41.7380200,
6352089554,22.1980879,41.7380457,
6352089555,22.1981319,41.7379999,
6352089556,22.1981821,41.7379742,
6352089557,22.1981973,41.7379907,
6352089558,22.1981470,41.7380164,
6352089559,22.1981883,41.7379717,
6352089560,22.1982385,41.7379460,
6352089561,22.1982537,41.7379625,
6352089562,22.1982034,41.7379882,
6352089563,22.1982527,41.7379408,
6352089564,22.1983029,41.7379151,
6352089565,22.1983181,41.7379315,
6352089566,22.1982678,41.7379572,
6352089567,22.1983118,41.7379110,
6352089568,22.1983620,41.7378853,
6352089569,22.1983771,41.7379017,
6352089570,22.1983269,41.7379274,
6352089571,22.1983703,41.7378836,
6352089572,22.1984206,41.7378579,
6352089573,22.1984357,41.7378743,
6352089574,22.1983854,41.7379000,
6352089575,22.1984991,41.7378284,
6352089576,22.1985494,41.7378027,
6352089577,22.1985645,41.7378191,
6352089578,22.1985142,41.7378448,
6352089579,22.1985534,41.7378026,
6352089580,22.1986036,41.7377769,
6352089581,22.1986188,41.7377933,
6352089582,22.1985685,41.7378190,
6352089583,22.1986093,41.7377756,
6352089584,22.1986595,41.7377499,
6352089585,22.1986747,41.7377663,
6352089586,22.1986244,41.7377920,
6352089587,22.1986662,41.7377466,
6352089588,22.1987165,41.7377209,
6352089589,22.1987316,41.7377373,
6352089590,22.1986814,41.7377630,
6352089591,22.1987227,41.7377184,
6352089592,22.1987729,41.7376927,
6352089593,22.1987880,41.7377091,
6352089594,22.1987378,41.7377348,
6352089595,22.1987791,41.7376914,
6352089596,22.1988293,41.7376657,
6352089597,22.1988444,41.7376821,
6352089598,22.1987942,41.7377078,
6352089599,22.1988350,41.7376652,
6352089600,22.1988852,41.7376395,
6352089601,22.1989003,41.7376559,
6352089602,22.1988501,41.7376816,
6352089603,22.1988904,41.7376378,
6352089604,22.1989437,41.7376158,
6352089605,22.1989566,41.7376332,
6352089606,22.1989033,41.7376552,
6352089607,22.1989500,41.7376155,
6352089608,22.1990033,41.7375935,
6352089609,22.1990163,41.7376110,
6352089610,22.1989629,41.7376329,
6352089611,22.1990085,41.7375913,
6352089612,22.1990619,41.7375693,
6352089613,22.1990748,41.7375867,
6352089614,22.1990215,41.7376087,
6352089615,22.1990660,41.7375675,
6352089616,22.1991193,41.7375455,
6352089617,22.1991323,41.7375629,
6352089618,22.1990790,41.7375849,
6352089619,22.1991267,41.7375409,
6352089620,22.1991800,41.7375189,
6352089621,22.1991929,41.7375363,
6352089622,22.1991396,41.7375583,
6352089623,22.1991895,41.7375131,
6352089624,22.1992428,41.7374911,
6352089625,22.1992558,41.7375085,
6352089626,22.1992024,41.7375305,
6352089627,22.1992603,41.7374821,
6352089628,22.1993136,41.7374601,
6352089629,22.1993265,41.7374775,
6352089630,22.1992732,41.7374995,
6352089631,22.1993214,41.7374572,
6352089632,22.1993714,41.7374313,
6352089633,22.1993867,41.7374476,
6352089634,22.1993367,41.7374736,
6352089635,22.1993805,41.7374270,
6352089636,22.1994305,41.7374011,
6352089637,22.1994458,41.7374174,
6352089638,22.1993958,41.7374434,
6352089639,22.1994428,41.7373992,
6352089640,22.1994928,41.7373733,
6352089641,22.1995081,41.7373896,
6352089642,22.1994581,41.7374156,
6352089643,22.1995067,41.7373695,
6352089644,22.1995566,41.7373435,
6352089645,22.1995719,41.7373598,
6352089646,22.1995219,41.7373858,
6352089647,22.1995700,41.7373413,
6352089648,22.1996200,41.7373153,
6352089649,22.1996353,41.7373316,
6352089650,22.1995853,41.7373576,
6352089651,22.1996269,41.7373139,
6352089652,22.1996769,41.7372879,
6352089653,22.1996922,41.7373042,
6352089654,22.1996422,41.7373302,
6352089655,22.1996839,41.7372853,
6352089656,22.1997339,41.7372593,
6352089657,22.1997492,41.7372756,
6352089658,22.1996992,41.7373016,
6352089659,22.1997403,41.7372575,
6352089660,22.1997903,41.7372315,
6352089661,22.1998056,41.7372478,
6352089662,22.1997556,41.7372738,
6352089663,22.1998015,41.7372277,
6352089664,22.1998515,41.7372017,
6352089665,22.1998668,41.7372180,
6352089666,22.1998168,41.7372440,
6352089667,22.1998643,41.7371999,
6352089668,22.1999143,41.7371739,
6352089669,22.1999296,41.7371902,
6352089670,22.1998796,41.7372162,
6352089671,22.1999191,41.7371737,
6352089672,22.1999691,41.7371477,
6352089673,22.1999844,41.7371640,
6352089674,22.1999344,41.7371900,
6352089675,22.1999824,41.7371461,
6352089676,22.2000378,41.7371274,
6352089677,22.2000489,41.7371455,
6352089678,22.1999934,41.7371643,
6352089679,22.2000478,41.7371239,
6352089680,22.2001033,41.7371051,
6352089681,22.2001144,41.7371232,
6352089682,22.2000589,41.7371420,
6352089683,22.2001111,41.7371040,
6352089684,22.2001619,41.7370789,
6352089685,22.2001767,41.7370955,
6352089686,22.2001259,41.7371206,
6352089687,22.2001665,41.7370770,
6352089688,22.2002173,41.7370519,
6352089689,22.2002320,41.7370685,
6352089690,22.2001812,41.7370936,
6352089691,22.2002223,41.7370488,
6352089692,22.2002731,41.7370237,
6352089693,22.2002879,41.7370403,
6352089694,22.2002371,41.7370654,
6352089695,22.2002777,41.7370206,
6352089696,22.2003285,41.7369955,
6352089697,22.2003433,41.7370121,
6352089698,22.2002925,41.7370372,
6352089699,22.2003304,41.7369928,
6352089700,22.2003812,41.7369677,
6352089701,22.2003959,41.7369843,
6352089702,22.2003452,41.7370094,
6352089703,22.2003836,41.7369642,
6352089704,22.2004344,41.7369391,
6352089705,22.2004492,41.7369557,
6352089706,22.2003984,41.7369808,
6352089707,22.2004379,41.7369364,
6352089708,22.2004887,41.7369113,
6352089709,22.2005035,41.7369279,
6352089710,22.2004527,41.7369530,
6352089711,22.2004927,41.7369090,
6352089712,22.2005435,41.7368839,
6352089713,22.2005583,41.7369005,
6352089714,22.2005075,41.7369256,
6352089715,22.2005491,41.7368812,
6352089716,22.2005999,41.7368561,
6352089717,22.2006147,41.7368727,
6352089718,22.2005639,41.7368978,
6352089719,22.2006055,41.7368526,
6352089720,22.2006563,41.7368275,
6352089721,22.2006711,41.7368441,
6352089722,22.2006203,41.7368692,
6352089723,22.2006598,41.7368252,
6352089724,22.2007106,41.7368001,
6352089725,22.2007254,41.7368167,
6352089726,22.2006746,41.7368418,
6352089727,22.2007157,41.7367970,
6352089728,22.2007665,41.7367719,
6352089729,22.2007813,41.7367885,
6352089730,22.2007305,41.7368136,
6352111946,22.2020022,41.7384167,
6352111947,22.2020631,41.7384146,
6352111948,22.2020644,41.7384345,
6352111949,22.2020035,41.7384365,
6352111950,22.2020740,41.7384142,
6352111951,22.2021349,41.7384121,
6352111952,22.2021362,41.7384320,
6352111953,22.2020753,41.7384340,
6352111954,22.2018700,41.7384152,
6352111955,22.2019310,41.7384151,
6352111956,22.2019311,41.7384350,
6352111957,22.2018701,41.7384351,
6352111958,22.2018016,41.7384152,
6352111959,22.2018626,41.7384151,
6352111960,22.2018627,41.7384350,
6352111961,22.2018018,41.7384351,
6352111962,22.2017346,41.7384167,
6352111963,22.2017955,41.7384166,
6352111964,22.2017956,41.7384365,
6352111965,22.2017347,41.7384366,
6352111966,22.2016695,41.7384172,
6352111967,22.2017305,41.7384171,
6352111968,22.2017306,41.7384370,
6352111969,22.2016697,41.7384371,
6352111970,22.2016018,41.7384182,
6352111971,22.2016627,41.7384181,
6352111972,22.2016629,41.7384380,
6352111973,22.2016019,41.7384381,
6352111974,22.2015334,41.7384202,
6352111975,22.2015943,41.7384201,
6352111976,22.2015945,41.7384400,
6352111977,22.2015335,41.7384401,
6352113198,22.1964640,41.7383714,
6352113199,22.1965179,41.7383924,
6352113200,22.1965055,41.7384101,
6352113201,22.1964516,41.7383890,
6352113202,22.1963996,41.7383468,
6352113203,22.1964535,41.7383679,
6352113204,22.1964411,41.7383856,
6352113205,22.1963872,41.7383645,
6352113206,22.1963319,41.7383233,
6352113207,22.1963858,41.7383444,
6352113208,22.1963734,41.7383621,
6352113209,22.1963195,41.7383410,
6352113210,22.1962668,41.7383003,
6352113211,22.1963208,41.7383214,
6352113212,22.1963083,41.7383391,
6352113213,22.1962544,41.7383179,
6352113214,22.1962045,41.7382753,
6352113215,22.1962584,41.7382963,
6352113216,22.1962460,41.7383141,
6352113217,22.1961921,41.7382929,
6352113218,22.1961406,41.7382445,
6352113219,22.1961892,41.7382719,
6352113220,22.1961730,41.7382879,
